publication;author;department;isauthor;code
7300;130;9;1;8455
7301;65;13;1;8456
7302;111;7;1;8457
7303;176;10;1;8458
7304;305;19;1;8459
7305;308;19;1;8460
7306;304;19;1;8461
7307;373;19;1;8462
7307;301;19;0;8463
7308;249;19;1;8464
7309;106;7;1;8465
7309;384;7;0;8466
7310;447;19;1;8467
7311;107;14;1;8468
7312;386;19;1;8469
7313;302;19;1;8470
7314;431;11;1;8471
7315;79;5;1;8472
7316;467;19;1;8473
7317;86;19;1;8474
7318;295;18;1;8475
7319;57;3;1;8476
7320;316;19;1;8477
7321;309;19;1;8478
7322;309;19;1;8479
7323;309;19;1;8480
7324;127;7;1;8481
7325;310;19;1;8482
7326;320;19;1;8483
7326;315;19;0;8484
7327;301;19;1;8485
7328;308;19;1;8486
7329;467;19;1;8487
7330;305;19;1;8488
7331;307;19;1;8489
7332;305;19;1;8490
7333;301;19;1;8491
7333;249;19;0;8492
7333;373;19;0;8493
7333;320;19;0;8494
7334;272;17;1;8495
7335;268;17;1;8496
7336;268;17;1;8497
7337;372;17;1;8498
7338;372;17;1;8499
7339;265;17;1;8500
7340;372;17;1;8501
7341;267;17;1;8502
7342;91;5;1;8503
7342;258;16;0;8504
7342;274;17;0;8505
7343;265;17;1;8506
7344;269;17;1;8507
7344;479;11;0;8508
7345;271;17;1;8509
7346;407;17;1;8510
7347;273;17;1;8511
7348;447;19;1;8512
7349;308;19;1;8513
7350;373;19;1;8514
7351;310;19;1;8515
7352;320;19;1;8516
7352;315;19;0;8517
7353;467;19;1;8518
7354;386;19;1;8519
7355;307;19;1;8520
7356;386;19;1;8521
7357;310;19;1;8522
7358;65;13;1;8523
7359;310;19;1;8524
7360;310;19;1;8525
7361;186;5;1;8526
7362;196;5;1;8527
7363;346;5;1;8528
7364;380;5;1;8529
7365;91;5;1;8530
7366;79;5;1;8531
7367;78;5;1;8532
7368;79;5;1;8533
7369;85;5;1;8534
7369;82;5;0;8535
7369;86;19;0;8536
7370;79;5;1;8537
7371;79;5;1;8538
7372;91;5;1;8539
7373;186;5;1;8540
7374;78;5;1;8541
7375;85;5;1;8542
7376;79;5;1;8543
7377;79;5;1;8544
7378;79;5;1;8545
7379;79;5;1;8546
7380;186;5;1;8547
7381;78;5;1;8548
7382;79;5;1;8549
7383;196;5;1;8550
7383;198;5;0;8551
7384;196;5;1;8552
7384;198;5;0;8553
7385;244;13;1;8554
7386;344;13;1;8555
7387;241;13;1;8556
7388;241;13;1;8557
7389;242;13;1;8558
7390;242;13;1;8559
7391;242;13;1;8560
7392;242;13;1;8561
7393;242;13;1;8562
7394;65;13;1;8563
7395;232;13;1;8564
7396;105;7;1;8565
7397;490;7;0;8566
7397;320;19;1;8567
7398;106;7;1;8568
7399;105;7;1;8569
7400;105;7;1;8570
7401;106;7;1;8571
7402;124;7;1;8572
7403;490;7;1;8573
7404;127;7;1;8574
7405;128;7;1;8575
7406;124;7;1;8576
7406;127;7;0;8577
7406;384;7;0;8578
7407;127;7;1;8579
7408;130;9;1;8580
7409;131;9;1;8581
7410;132;9;1;8582
7411;455;9;1;8583
7412;135;9;1;8584
7413;136;9;1;8585
7414;136;9;1;8586
7414;486;9;0;8587
7415;138;9;1;8588
7416;96;6;1;8589
7417;96;6;1;8590
7418;102;6;1;8591
7419;389;6;1;8592
7420;92;6;1;8593
7421;92;6;1;8594
7422;102;6;1;8595
7423;102;6;1;8596
7424;96;6;1;8597
7425;288;15;1;8598
7426;468;15;1;8599
7427;468;15;1;8600
7428;282;15;1;8601
7428;285;15;0;8602
7429;279;15;1;8603
7430;318;15;1;8604
7431;155;8;1;8605
7431;379;18;0;8606
7432;140;8;0;8607
7432;155;8;1;8608
7432;426;8;0;8609
7432;167;8;0;8610
7433;141;8;1;8611
7434;146;8;1;8612
7435;146;8;1;8613
7436;157;8;1;8614
7436;161;8;0;8615
7437;147;8;1;8616
7438;147;8;1;8617
7439;147;8;1;8618
7440;154;8;1;8619
7441;162;8;1;8620
7442;147;8;1;8621
7442;155;8;0;8622
7442;427;8;0;8623
7443;180;10;1;8624
7444;177;10;1;8625
7445;178;10;1;8626
7446;174;10;1;8627
7447;318;15;1;8628
7448;195;5;1;8629
7449;318;15;1;8630
7449;435;7;0;8631
6856;490;7;0;8632
5282;102;6;1;8633
7450;14;1;1;8634
5282;102;6;1;8635
7451;102;6;1;8636
6850;112;14;0;8637
7452;92;6;1;8639
7452;96;6;0;8640
7452;102;6;0;8641
7453;405;7;1;8642
7454;128;7;1;8643
7455;177;10;1;8644
7455;484;4;0;8645
7285;278;17;0;8646
7456;325;17;1;8647
7457;155;8;1;8648
7458;366;1;0;8649
7458;3;14;1;8650
7459;3;14;1;8651
7460;3;14;1;8652
7461;117;14;1;8653
7462;216;14;1;8654
7463;257;16;1;8655
7464;324;20;1;8656
7465;5;1;1;8657
7465;400;1;0;8658
7465;7;1;0;8659
7465;9;1;0;8660
7465;21;1;0;8661
7466;124;7;1;8662
7466;127;7;0;8663
7466;384;7;0;8664
7467;225;13;1;8665
7468;172;10;1;8666
7469;302;19;1;8667
7470;282;15;1;8668
7470;280;15;0;8669
7470;288;15;0;8670
7471;23;1;1;8671
7471;437;1;0;8672
7471;5;1;0;8673
7471;58;3;0;8674
7471;123;3;0;8675
7471;50;3;0;8676
7472;318;15;1;8677
7472;195;5;0;8678
7473;29;2;1;8679
7473;29;2;1;8680
7474;339;2;1;8681
7475;339;2;1;8682
7476;347;2;1;8683
7477;195;5;1;8684
7478;195;5;1;8685
7479;195;5;1;8686
7479;194;5;0;8687
7480;297;18;1;8688
7481;297;18;1;8689
7481;297;18;1;8690
7482;297;18;1;8691
7483;297;18;1;8692
7484;297;18;1;8693
7485;297;18;1;8694
7486;297;18;1;8695
7487;297;18;1;8696
7488;297;18;1;8697
7489;297;18;1;8698
7489;420;4;0;8699
7490;297;18;1;8700
7491;297;18;1;8701
7492;297;18;1;8702
7493;241;13;1;8703
7493;322;16;0;8704
7494;241;13;1;8705
7495;241;13;1;8706
7496;241;13;1;8707
7497;241;13;1;8708
7498;296;18;1;8709
7499;295;18;1;8710
7500;295;18;1;8711
7501;295;18;1;8712
7502;295;18;1;8713
7503;293;18;1;8714
7504;293;18;1;8715
7505;293;18;1;8716
7506;293;18;1;8717
7508;293;18;0;8718
7509;293;18;1;8719
7510;293;18;1;8720
7511;241;13;1;8721
7512;297;18;1;8722
7513;385;17;1;8723
7514;274;17;1;8724
7515;274;17;1;8725
7516;274;17;1;8726
7517;399;1;1;8727
7517;437;1;0;8728
7518;6;1;1;8729
7518;123;3;0;8730
7519;348;1;1;8731
7520;348;1;1;8732
7521;348;1;1;8733
7522;348;1;1;8734
7523;348;1;1;8735
7524;348;1;1;8736
7525;348;1;1;8737
7526;348;1;1;8738
7527;348;1;1;8739
7528;5;1;1;8740
7528;348;1;0;8741
7529;320;19;1;8742
7530;320;19;1;8743
7531;320;19;1;8744
7531;322;16;0;8745
7532;320;19;1;8746
7532;246;5;0;8747
7533;320;19;1;8748
7533;322;16;0;8749
7534;320;19;1;8750
7535;320;19;1;8751
7536;320;19;1;8752
7537;320;19;1;8753
7538;320;19;1;8754
7539;320;19;1;8755
7540;320;19;1;8756
7541;320;19;1;8757
7542;320;19;1;8758
7543;320;19;1;8759
7544;320;19;1;8760
7545;320;19;1;8761
7546;320;19;1;8762
7547;320;19;1;8763
7548;320;19;1;8764
7549;320;19;1;8765
7550;320;19;1;8766
7551;320;19;1;8767
7552;320;19;1;8768
7553;320;19;1;8769
7554;320;19;1;8770
7555;320;19;1;8771
7556;320;19;1;8772
6595;102;6;1;8773
2073;102;6;1;8774
3182;102;6;1;8775
7558;102;6;1;8777
7559;105;7;0;8778
7559;124;7;1;8779
7560;52;3;1;8780
7560;51;3;0;8781
7560;396;3;0;8782
7560;56;3;0;8783
7560;331;3;0;8784
7561;318;15;1;8785
7562;129;9;1;8786
7562;377;1;0;8787
7563;302;19;1;8788
7564;3;14;1;8789
7565;5;1;1;8790
7566;437;1;1;8791
7566;399;1;0;8792
7567;6;1;1;8793
7568;7;1;1;8794
7569;420;4;1;8795
7570;398;1;1;8796
7571;486;9;1;8797
7572;13;1;1;8798
7573;75;4;1;8799
7574;14;1;1;8800
7575;375;1;1;8801
7576;17;1;1;8802
7576;21;1;0;8803
7577;337;1;1;8804
7579;23;1;1;8806
7580;138;9;1;8807
7581;484;4;1;8808
7582;461;4;1;8809
7583;467;19;1;8810
7584;69;4;1;8811
7585;460;4;1;8812
7586;438;4;1;8813
7587;74;4;1;8814
7588;366;1;1;8815
7589;77;4;1;8816
7590;330;4;1;8817
7591;336;4;1;8818
7592;358;6;1;8819
7593;78;5;1;8820
7594;79;5;1;8821
7595;96;6;1;8822
7596;187;11;1;8823
7597;9;1;1;8824
7598;85;5;1;8825
7599;86;19;1;8826
7600;343;6;1;8827
7601;482;14;1;8828
7602;191;11;1;8829
7603;380;5;1;8830
7604;389;6;1;8831
7605;371;1;1;8832
7606;102;6;1;8833
7607;193;11;1;8834
7607;479;11;0;8835
7608;279;15;1;8836
7609;251;16;1;8837
7610;252;16;1;8838
7611;489;16;1;8839
7612;282;15;1;8840
7613;8;1;1;8841
7614;387;16;1;8842
7615;257;16;1;8843
7616;258;16;1;8844
7617;483;16;1;8845
7618;322;16;1;8846
7619;312;19;1;8847
7620;260;16;1;8848
7621;261;16;1;8849
7622;215;14;1;8850
7623;468;15;1;8851
7624;414;16;1;8852
7625;246;5;1;8853
7625;131;9;0;8854
7626;221;16;1;8855
7627;105;7;1;8856
7628;430;7;1;8857
7629;405;7;1;8858
7630;65;13;1;8859
7631;117;14;1;8860
7632;435;7;1;8861
7633;490;7;1;8862
7634;495;7;1;8863
7635;124;7;1;8864
7636;494;7;1;8865
7637;127;7;1;8866
7638;128;7;1;8867
7639;320;7;1;8868
7640;497;17;1;8869
7641;431;11;1;8870
7642;406;17;1;8871
7643;268;17;1;8872
7644;269;17;1;8873
7645;272;17;1;8874
7646;271;17;1;8875
7647;325;17;1;8876
7648;407;17;1;8877
7649;403;11;1;8878
7650;492;11;1;8879
7651;276;17;1;8880
7652;278;17;1;8881
7653;229;13;1;8882
7654;230;13;1;8883
7655;290;13;1;8884
7656;344;13;1;8885
7657;241;13;1;8886
7658;395;3;1;8887
7659;222;3;1;8888
7660;386;19;1;8889
7661;331;3;1;8890
7662;308;19;1;8891
7663;47;3;1;8892
7664;48;3;1;8893
7665;433;19;1;8894
7666;52;3;1;8895
7667;56;3;1;8896
7668;57;3;1;8897
7669;191;11;1;8898
7670;123;3;1;8899
7671;58;3;1;8900
7672;432;19;1;8901
7673;310;19;1;8902
7674;373;19;1;8903
7675;404;3;1;8904
7676;488;16;1;8905
7677;411;3;1;8906
7678;172;10;1;8907
7679;130;9;1;8908
7680;28;2;1;8909
7681;29;2;1;8910
7682;10;1;1;8911
7683;293;18;1;8912
7684;339;2;1;8913
7685;295;18;1;8914
7686;296;18;1;8915
7687;38;2;1;8916
7688;178;10;1;8917
7689;297;18;1;8918
7690;298;18;1;8919
7691;259;16;1;8920
7692;244;13;1;8921
7692;299;18;0;8922
7693;107;14;1;8923
7693;118;14;0;8924
7694;201;14;1;8925
7695;146;8;1;8926
7695;422;8;0;8927
7696;141;8;1;8928
7696;317;8;0;8929
7697;154;8;1;8930
7697;397;8;0;8931
7698;155;8;1;8932
7698;142;8;0;8933
7699;218;14;1;8934
7700;171;8;1;8935
7700;151;8;0;8936
7701;280;15;1;8937
7702;32;2;1;8938
7703;195;5;1;8939
7704;281;15;1;8940
7705;283;15;1;8941
7706;135;9;1;8942
7707;286;15;1;8943
7708;496;15;1;8944
7710;318;15;1;8946
7710;435;7;0;8947
7711;318;1;1;8948
7712;467;19;1;8949
7712;320;19;0;8950
7713;241;13;1;8951
7714;415;16;1;8952
7715;260;16;1;8953
7716;387;16;1;8954
7717;322;16;1;8955
7718;48;3;1;8956
7719;105;7;0;8957
7719;124;7;1;8958
7720;138;9;1;8959
7721;106;7;1;8960
7722;174;10;1;8961
7723;235;13;1;8962
7724;458;22;1;8963
7725;468;15;1;8964
7725;286;15;0;8965
7726;136;9;1;8966
7726;130;9;0;8967
7726;131;9;0;8968
7727;279;15;1;8969
7728;250;16;1;8970
7729;251;16;1;8971
7730;131;9;1;8972
7730;135;9;0;8973
7731;286;15;1;8974
7732;280;15;1;8975
7732;285;15;0;8976
7733;32;2;1;8977
7734;195;5;1;8978
7735;281;15;1;8979
7736;489;16;1;8980
7737;282;15;1;8981
7738;178;10;1;8982
7739;257;16;1;8983
7740;483;16;1;8984
7741;260;16;1;8985
7742;496;15;1;8986
7743;468;15;1;8987
7744;318;1;1;8988
7745;288;15;1;8989
7746;92;6;1;8990
7747;358;6;1;8991
7748;497;17;1;8992
7749;131;9;1;8993
7750;484;4;1;8994
7751;461;4;1;8995
7752;78;5;1;8996
7753;431;11;1;8997
7754;79;5;1;8998
7755;184;11;1;8999
7756;96;6;1;9000
7757;187;11;1;9001
7758;467;19;1;9002
7759;269;17;1;9003
7760;121;11;1;9004
7761;407;17;1;9005
7762;191;11;1;9006
7763;273;17;1;9007
7764;17;1;1;9008
7764;21;1;0;9009
7765;389;6;1;9010
7766;492;11;1;9011
7767;102;6;1;9012
7768;278;17;1;9013
7769;479;11;1;9014
7770;193;11;1;9015
7770;403;11;0;9016
7771;241;13;1;9017
7772;241;13;1;9018
7775;5;1;1;9019
7775;7;1;0;9020
7776;318;15;1;9021
7776;128;7;0;9022
7777;17;1;1;9023
7778;337;1;1;9024
7779;399;1;1;9025
7779;437;1;0;9026
7780;399;1;1;9027
7780;437;1;0;9028
7781;9;1;1;9029
7782;13;1;1;9030
7783;14;1;1;9031
7784;375;1;1;9032
7785;23;1;1;9033
7785;437;1;0;9034
7786;14;1;1;9035
7787;377;1;1;9036
7788;398;1;1;9037
7789;339;2;1;9038
7790;29;2;1;9039
7791;38;2;1;9040
7792;29;2;1;9041
7793;500;2;1;9042
7794;404;3;1;9043
7795;395;3;1;9044
7796;58;3;1;9045
7797;61;3;1;9046
7798;58;3;1;9047
7799;417;3;1;9048
7800;77;4;1;9049
7801;77;4;1;9050
7802;75;4;1;9051
7803;69;4;1;9052
7804;420;4;1;9053
7805;77;4;1;9054
7806;75;4;1;9055
7807;438;4;1;9056
7808;438;4;1;9057
7809;241;13;1;9058
7810;65;13;1;9059
7811;241;13;1;9060
7812;225;13;1;9061
7813;344;13;1;9062
7814;241;13;1;9063
7815;241;13;1;9064
7816;235;13;1;9065
7817;224;13;1;9066
7817;232;13;0;9067
7817;243;13;0;9068
7817;230;13;0;9069
7817;242;13;0;9070
7817;344;13;0;9071
7818;489;16;1;9072
7819;489;16;1;9073
7820;322;16;1;9074
7821;489;16;1;9075
7822;251;16;1;9076
7823;489;16;1;9077
7824;257;16;1;9078
7825;483;16;1;9079
7826;261;16;1;9080
7827;322;16;1;9081
7828;488;16;1;9082
7829;415;16;1;9083
7830;414;16;1;9084
7830;263;16;0;9085
7831;488;16;1;9086
7832;410;16;1;9087
7833;488;16;1;9088
7834;410;16;1;9089
7835;410;16;1;9090
7836;410;16;1;9091
7837;410;16;1;9092
7838;410;16;1;9093
7839;410;16;1;9094
7840;410;16;1;9095
7841;410;16;1;9096
7842;465;16;1;9097
7843;488;16;1;9098
7844;414;16;1;9099
7845;410;16;0;9100
7845;260;16;1;9101
7846;410;16;1;9102
7847;410;16;1;9103
7848;415;16;1;9104
7849;489;16;1;9105
7850;250;16;0;9106
7850;252;16;0;9107
7850;410;16;0;9108
7850;258;16;0;9109
7850;260;16;1;9110
7850;261;16;0;9111
7851;251;16;1;9112
7851;387;16;0;9113
7851;465;16;0;9114
7851;258;16;0;9115
7851;322;16;0;9116
7851;260;16;0;9117
7852;265;17;1;9118
7853;372;17;1;9119
7854;407;17;1;9120
7855;407;17;1;9121
7856;497;17;1;9122
7857;268;17;1;9123
7858;468;15;1;9124
7859;281;15;1;9125
7860;468;15;1;9126
7861;288;15;1;9127
7862;295;18;1;9128
7863;295;18;1;9129
7864;297;18;1;9130
7865;293;18;1;9131
7866;299;18;1;9132
7867;467;19;1;9133
7868;302;19;1;9134
7869;302;19;1;9135
7870;447;19;1;9136
7871;302;19;1;9137
7872;86;19;1;9138
7873;310;19;1;9139
7874;386;19;1;9140
7875;312;19;1;9141
7876;79;5;1;9142
7877;246;5;1;9143
7877;37;9;0;9144
7878;380;5;1;9145
7879;79;5;1;9146
7880;346;5;1;9147
7881;80;5;1;9148
7882;78;5;1;9149
7883;91;5;1;9150
7884;323;20;1;9151
7884;106;7;0;9152
7885;48;3;1;9153
7886;259;16;1;9154
7887;323;20;1;9155
7887;399;1;0;9156
7888;3;14;1;9157
7889;229;13;1;9158
7889;377;1;0;9159
7890;420;4;1;9160
7891;366;1;1;9161
7891;438;4;0;9162
7892;17;1;1;9163
7893;337;1;1;9164
7894;23;1;1;9165
7894;437;1;0;9166
7894;399;1;0;9167
7895;96;6;1;9168
7896;350;5;1;9169
7897;320;19;0;9170
7898;372;17;1;9171
7899;372;17;1;9172
7900;246;5;1;9173
7900;131;9;0;9174
7901;320;19;1;9175
7902;467;19;1;9176
7903;250;16;1;9177
7903;285;15;0;9178
7904;489;16;1;9179
7905;282;15;1;9180
7906;285;15;1;9181
7907;325;17;1;9182
7908;483;16;1;9183
7909;322;16;1;9184
7910;484;4;1;9185
7911;461;4;1;9186
7911;484;4;0;9187
7912;56;3;1;9188
7913;74;4;1;9189
7913;460;4;0;9190
7914;412;3;1;9191
7914;331;3;0;9192
7915;336;4;1;9193
7916;404;3;1;9194
7917;225;13;1;9195
7917;234;13;0;9196
7918;290;13;1;9197
7919;178;10;1;9198
7920;105;7;1;9199
7921;102;6;1;9200
7897;380;5;1;9201
7922;130;9;1;9202
7923;131;9;1;9203
7923;135;9;0;9204
7924;486;9;1;9205
7925;486;9;1;9206
7926;486;9;1;9207
7927;131;9;1;9208
7928;136;9;1;9209
7929;116;9;1;9210
7930;116;9;1;9211
7931;486;9;1;9212
7932;482;14;1;9213
7933;366;1;1;9214
7933;3;14;0;9215
7933;395;3;0;9216
7934;171;8;1;9217
7934;151;8;0;9218
7935;146;8;1;9219
7936;317;8;1;9220
7936;167;8;0;9221
7937;356;8;1;9222
7937;425;8;0;9223
7937;153;8;0;9224
7938;154;8;1;9225
7938;149;8;0;9226
7939;154;8;1;9227
7939;356;8;0;9228
7939;153;8;0;9229
7940;448;8;1;9230
7941;157;8;1;9231
7941;161;8;0;9232
7942;167;8;1;9233
7942;317;8;0;9234
7943;146;8;1;9235
7943;422;8;0;9236
7944;356;8;1;9237
7944;425;8;0;9238
7945;154;8;1;9239
7945;397;8;0;9240
7946;155;8;1;9241
7946;142;8;0;9242
7947;171;8;1;9243
7947;151;8;0;9244
7948;141;8;1;9245
7949;146;8;1;9246
7950;124;7;1;9247
7950;405;7;0;9248
7951;384;7;1;9249
7951;127;7;0;9250
7952;128;7;1;9251
7953;106;7;1;9252
7954;430;7;1;9253
7955;430;7;1;9254
7956;405;7;1;9255
7957;405;7;1;9256
7958;435;7;1;9257
7959;435;7;1;9258
7960;490;7;1;9259
7961;119;7;0;9260
7961;191;11;1;9261
7962;495;7;1;9262
7963;124;7;1;9263
7964;494;7;1;9264
7965;494;7;1;9265
7966;384;7;1;9266
7967;127;7;1;9267
7968;127;7;1;9268
7969;128;7;1;9269
7970;128;7;1;9270
7971;320;7;1;9271
7972;320;7;1;9272
7973;403;11;1;9273
7973;193;11;0;9274
7974;269;17;1;9275
7974;479;11;0;9276
7975;269;17;1;9277
7975;479;11;0;9278
7976;48;3;1;9279
7960;449;7;0;9280
7977;191;11;1;9281
7978;257;16;1;9282
7979;14;1;1;9283
7980;488;16;1;9284
7981;229;13;1;9285
7982;225;13;1;9286
7982;234;13;0;9287
7983;290;13;1;9288
7984;241;13;1;9289
7985;230;13;1;9290
7986;224;13;1;9291
7987;235;13;1;9292
7988;344;13;1;9293
7989;222;3;1;9294
7990;386;19;1;9295
7991;47;3;1;9296
7992;48;3;1;9297
7993;50;3;1;9298
7994;51;3;1;9299
7995;52;3;1;9300
7996;55;3;1;9301
7997;56;3;1;9302
7998;57;3;1;9303
7999;123;3;1;9304
8000;58;3;1;9305
8001;412;3;1;9306
8002;61;3;1;9307
8003;417;3;1;9308
8004;404;3;1;9309
8005;411;3;1;9310
8006;288;15;1;9311
8007;318;15;1;9312
8008;318;15;1;9313
8009;404;3;1;9314
8010;411;3;1;9315
8011;331;3;1;9316
8012;331;3;1;9317
8013;123;3;1;9318
8013;404;3;0;9319
8014;61;3;1;9320
8015;61;3;1;9321
8016;61;3;1;9322
8017;395;3;1;9323
8018;61;3;1;9324
8019;48;3;1;9325
8020;222;3;1;9326
8021;51;3;1;9327
8022;123;3;1;9328
8023;58;3;1;9329
8024;411;3;1;9330
8025;395;3;1;9331
8026;395;3;1;9332
8027;395;3;1;9333
8028;58;3;1;9334
8029;48;3;1;9335
8030;51;3;1;9336
8031;123;3;1;9337
8032;331;3;1;9338
8033;318;15;1;9339
8033;195;5;0;9340
8034;318;15;1;9341
8035;318;15;1;9342
5429;102;6;1;9343
8036;74;4;1;9344
8037;196;5;1;9345
8038;309;19;1;9346
8039;324;20;1;9347
8040;339;2;1;9348
8041;280;15;1;9349
8042;178;10;1;9350
8042;182;10;0;9351
8043;282;15;1;9352
8044;23;1;1;9353
8045;399;1;1;9354
8045;8;1;0;9355
8045;13;1;0;9356
8045;377;1;0;9357
8045;23;1;0;9358
8046;293;18;1;9359
8198;318;1;0;9360
8199;29;2;1;9361
8200;408;13;1;9362
8201;241;13;1;9363
8202;241;13;1;9364
8203;241;13;1;9365
8204;241;13;1;9366
8205;290;13;1;9367
8205;227;13;0;9368
8205;229;13;0;9369
8205;234;13;0;9370
8205;241;13;0;9371
8205;322;16;0;9372
8206;225;13;1;9373
8206;234;13;0;9374
8206;241;13;0;9375
8207;344;13;1;9376
8207;279;15;0;9377
8207;251;16;0;9378
8208;241;13;1;9379
8209;241;13;1;9380
8210;241;13;1;9381
8211;244;13;1;9382
8212;244;13;1;9383
8212;299;18;0;9384
8213;213;14;1;9385
8213;482;14;0;9386
8214;482;14;1;9387
8215;189;14;1;9388
8216;216;14;1;9389
8217;219;14;1;9390
8218;216;14;1;9391
8219;216;14;1;9392
8220;155;8;1;9393
8221;171;8;1;9394
8222;155;8;1;9395
8223;155;8;1;9396
8224;141;8;1;9397
8225;155;8;1;9398
8226;147;8;1;9399
8227;171;8;1;9400
8228;147;8;1;9401
8229;147;8;1;9402
8230;96;6;1;9403
8231;323;20;1;9404
8231;74;4;0;9405
8232;77;4;1;9406
8233;484;4;1;9407
8234;75;4;1;9408
8235;77;4;1;9409
8236;336;4;1;9410
8237;75;4;1;9411
8238;75;4;1;9412
8239;48;3;1;9413
8240;48;3;1;9414
8241;467;19;1;9415
8242;467;19;1;9416
8243;310;19;1;9417
8244;86;19;1;9418
8245;433;19;1;9419
8246;498;19;1;9420
8247;304;19;1;9421
8248;315;19;1;9422
8248;320;19;0;9423
8249;308;19;1;9424
8250;467;19;1;9425
8251;307;19;1;9426
8252;296;18;1;9427
8253;378;18;1;9428
8254;293;18;1;9429
8255;293;18;1;9430
8256;293;18;1;9431
8257;295;18;1;9432
8258;295;18;1;9433
8259;295;18;1;9434
8260;415;16;1;9435
8261;295;18;1;9436
8262;489;16;1;9437
8263;260;16;1;9438
8263;410;16;0;9439
8264;415;16;1;9440
8265;322;16;1;9441
8266;414;16;1;9442
8267;258;16;1;9443
8268;251;16;1;9444
8269;252;16;1;9445
8270;387;16;1;9446
8271;483;16;1;9447
8272;322;16;1;9448
8273;260;16;1;9449
8274;261;16;1;9450
8275;414;16;1;9451
8276;488;16;1;9452
8277;387;16;1;9453
8278;414;16;1;9454
8279;257;16;1;9455
8280;258;16;1;9456
8281;410;16;1;9457
8282;387;16;1;9458
8283;260;16;1;9459
8284;260;16;1;9460
8285;260;16;1;9461
8286;410;16;1;9462
8287;410;16;1;9463
8288;489;16;1;9464
8289;258;16;1;9465
8290;387;16;1;9466
8291;251;16;1;9467
8292;483;16;1;9468
8293;260;16;1;9469
8294;261;16;1;9470
8295;414;16;1;9471
8296;488;16;1;9472
8297;387;16;1;9473
8298;387;16;1;9474
8299;272;17;1;9475
8300;407;17;1;9476
8301;269;17;1;9477
8302;269;17;1;9478
8303;268;17;1;9479
8304;268;17;1;9480
8305;268;17;1;9481
8306;372;17;1;9482
8307;372;17;1;9483
8308;372;17;1;9484
8309;268;17;1;9485
8310;265;17;1;9486
8311;497;17;1;9487
8312;496;15;1;9488
8313;468;15;1;9489
8314;496;15;1;9490
8315;468;15;1;9491
8316;283;15;1;9492
8317;281;15;1;9493
8318;468;15;1;9494
8318;504;15;0;9495
8319;496;15;1;9496
8320;281;15;1;9497
8321;281;15;1;9498
8322;468;15;1;9499
8323;180;10;1;9500
8324;324;20;1;9501
8325;180;10;1;9502
8326;178;10;1;9503
8327;178;10;1;9504
8328;297;10;1;9505
8329;344;13;1;9506
8330;282;15;1;9507
8330;280;15;0;9508
8330;288;15;0;9509
8331;5;1;1;9510
8331;6;23;0;9511
8331;375;1;0;9512
8331;3;1;0;9513
8332;350;5;1;9514
8333;124;7;1;9515
8334;131;9;1;9516
8335;37;9;1;9517
8336;37;9;1;9518
8337;136;9;1;9519
8337;486;9;0;9520
8338;486;9;1;9521
8338;350;5;0;9522
8339;486;9;1;9523
8340;131;9;1;9524
8341;37;9;1;9525
8342;131;9;1;9526
8343;131;9;1;9527
8344;131;9;1;9528
8345;131;9;1;9529
8346;131;9;1;9530
8346;246;5;0;9531
8347;131;9;1;9532
8348;131;9;1;9533
8349;37;9;1;9534
8350;37;9;1;9535
8351;136;9;1;9536
8352;136;9;1;9537
8353;136;9;1;9538
8354;136;9;1;9539
8355;136;9;1;9540
8356;92;6;1;9541
8357;302;19;1;9542
8358;375;1;1;9543
8359;9;1;1;9544
8360;377;1;1;9545
8360;7;1;0;9546
8361;377;1;1;9547
8362;337;1;1;9548
8362;6;1;0;9549
8363;366;1;1;9550
8363;205;20;0;9551
8364;366;1;1;9552
8364;3;1;0;9553
8365;23;1;1;9554
8365;437;1;0;9555
8365;399;1;0;9556
8366;505;1;1;9557
8367;6;1;1;9558
8368;366;1;1;9559
8369;437;1;1;9560
8369;399;1;0;9561
8370;377;1;1;9562
8371;6;1;1;9563
8371;258;16;0;9564
8372;23;1;1;9565
8373;337;1;1;9566
8374;105;7;1;9567
8375;124;7;1;9568
8376;124;7;1;9569
8377;405;7;1;9570
8378;106;7;1;9571
8378;477;7;0;9572
8379;405;7;1;9573
8380;435;7;1;9574
8381;490;7;1;9575
8382;124;7;1;9576
8383;124;7;1;9577
8383;405;7;0;9578
8384;124;7;1;9579
8384;494;7;0;9580
8385;494;7;1;9581
8386;384;7;1;9582
8387;384;7;1;9583
8387;119;7;0;9584
8388;127;7;1;9585
8389;127;7;1;9586
8390;128;7;1;9587
8391;435;7;1;9588
8391;318;15;0;9589
8392;128;7;1;9590
8392;318;15;0;9591
8393;320;7;1;9592
8394;320;7;1;9593
8394;315;19;0;9594
8395;510;7;1;9595
8396;124;7;1;9596
8396;127;7;0;9597
8397;127;7;1;9598
8397;120;7;0;9599
8001;331;3;0;9600
8046;295;18;0;9601
8046;296;18;0;9602
8047;293;18;1;9603
8047;295;18;0;9604
8047;296;18;0;9605
8048;279;15;1;9606
8049;178;10;1;9607
8050;415;16;1;9608
8051;318;15;1;9609
8052;288;15;1;9610
8053;250;16;1;9611
8054;251;16;1;9612
8055;427;8;1;9613
8056;280;15;1;9614
8057;32;2;1;9615
8058;195;5;1;9616
8059;281;15;1;9617
8060;435;7;1;9618
8061;283;15;1;9619
8062;285;15;1;9620
8063;260;16;1;9621
8064;215;14;1;9622
8065;286;15;1;9623
